SALE_DATE,CATEGORY,SUBCATEGORY,SALES
1999-07-29,PRO EDITION,PRO DEVELOPER,16.522232734
1999-07-29,PRO EDITION,PRO CONSUMER,6.608893094
1999-07-29,ENTERPRISE,ENTERPRISE ADMIN,11.391939451
1999-07-29,ENTERPRISE,ENTERPRISE DEVELOPER,15.189252602
1999-07-29,ENTERPRISE,ENTERPRISE COLLABORATOR,7.594626301
1999-07-29,ENTERPRISE,ENTERPRISE CONSUMER,3.79731315
1999-07-30,PRO EDITION,PRO ADMIN,30.208893094
1999-07-30,PRO EDITION,PRO DEVELOPER,50.348155156
1999-07-30,PRO EDITION,PRO CONSUMER,20.139262062
1999-07-30,ENTERPRISE,ENTERPRISE ADMIN,34.714626301
1999-07-30,ENTERPRISE,ENTERPRISE DEVELOPER,46.286168401
1999-07-30,ENTERPRISE,ENTERPRISE COLLABORATOR,23.143084201
1999-07-30,ENTERPRISE,ENTERPRISE CONSUMER,11.5715421
1999-07-31,PRO EDITION,PRO ADMIN,12.291201514
1999-07-31,PRO EDITION,PRO DEVELOPER,20.485335856
1999-07-31,PRO EDITION,PRO CONSUMER,8.194134342
1999-07-31,ENTERPRISE,ENTERPRISE ADMIN,14.124465468
1999-07-31,ENTERPRISE,ENTERPRISE DEVELOPER,18.832620624
1999-07-31,ENTERPRISE,ENTERPRISE COLLABORATOR,9.416310312
1999-07-31,ENTERPRISE,ENTERPRISE CONSUMER,4.708155156
1999-08-01,PRO EDITION,PRO ADMIN,4.256510746
1999-08-01,PRO EDITION,PRO DEVELOPER,7.094184576
1999-08-01,PRO EDITION,PRO CONSUMER,2.837673831
1999-08-01,ENTERPRISE,ENTERPRISE ADMIN,4.692288243
1999-08-01,ENTERPRISE,ENTERPRISE DEVELOPER,6.256384324
1999-08-01,ENTERPRISE,ENTERPRISE COLLABORATOR,3.128192162
1999-08-01,ENTERPRISE,ENTERPRISE CONSUMER,1.564096081
1999-08-02,PRO EDITION,PRO ADMIN,15.410145386
1999-08-02,PRO EDITION,PRO DEVELOPER,25.683575643
1999-08-02,PRO EDITION,PRO CONSUMER,10.273430257
1999-08-02,ENTERPRISE,ENTERPRISE ADMIN,16.987821323
1999-08-02,ENTERPRISE,ENTERPRISE DEVELOPER,22.650428431
1999-08-02,ENTERPRISE,ENTERPRISE COLLABORATOR,11.325214215
1999-08-02,ENTERPRISE,ENTERPRISE CONSUMER,5.662607108
1999-08-03,PRO EDITION,PRO ADMIN,2.758849558
1999-08-03,PRO EDITION,PRO DEVELOPER,4.598082596
1999-08-03,PRO EDITION,PRO CONSUMER,1.839233038
1999-08-03,ENTERPRISE,ENTERPRISE ADMIN,3.041297935
1999-08-03,ENTERPRISE,ENTERPRISE DEVELOPER,4.055063913
1999-08-03,ENTERPRISE,ENTERPRISE COLLABORATOR,2.027531957
1999-08-03,ENTERPRISE,ENTERPRISE CONSUMER,1.013765978
1999-08-04,PRO EDITION,PRO ADMIN,16.237800253
1999-08-04,PRO EDITION,PRO DEVELOPER,27.063000421
1999-08-04,PRO EDITION,PRO CONSUMER,10.825200169
1999-08-04,ENTERPRISE,ENTERPRISE ADMIN,17.900210704
1999-08-04,ENTERPRISE,ENTERPRISE DEVELOPER,23.866947605
1999-08-04,ENTERPRISE,ENTERPRISE COLLABORATOR,11.933473803
1999-08-04,ENTERPRISE,ENTERPRISE CONSUMER,5.966736901
1999-08-05,PRO EDITION,PRO ADMIN,36.771523388
1999-08-05,PRO EDITION,PRO DEVELOPER,61.285872314
1999-08-05,PRO EDITION,PRO CONSUMER,24.514348925
1999-08-05,ENTERPRISE,ENTERPRISE ADMIN,40.536156764
1999-08-05,ENTERPRISE,ENTERPRISE DEVELOPER,54.048209018
1999-08-05,ENTERPRISE,ENTERPRISE COLLABORATOR,27.024104509
1999-08-05,ENTERPRISE,ENTERPRISE CONSUMER,13.512052255
1999-08-06,PRO EDITION,PRO ADMIN,21.243141593
1999-08-06,PRO EDITION,PRO DEVELOPER,35.405235988
1999-08-06,PRO EDITION,PRO CONSUMER,14.162094395
1999-08-06,ENTERPRISE,ENTERPRISE ADMIN,23.4179941
1999-08-06,ENTERPRISE,ENTERPRISE DEVELOPER,31.223992134
1999-08-06,ENTERPRISE,ENTERPRISE COLLABORATOR,15.611996067
1999-08-06,ENTERPRISE,ENTERPRISE CONSUMER,7.805998033
1999-08-07,PRO EDITION,PRO ADMIN,1.182364096
1999-08-07,PRO EDITION,PRO DEVELOPER,1.970606827
1999-08-07,PRO EDITION,PRO CONSUMER,0.7882427307
1999-08-07,ENTERPRISE,ENTERPRISE ADMIN,1.303413401
1999-08-07,ENTERPRISE,ENTERPRISE DEVELOPER,1.737884534
1999-08-07,ENTERPRISE,ENTERPRISE COLLABORATOR,0.8689422672
1999-08-07,ENTERPRISE,ENTERPRISE CONSUMER,0.4344711336
1999-08-08,PRO EDITION,PRO ADMIN,12.611883692
1999-08-08,PRO EDITION,PRO DEVELOPER,21.019806153
1999-08-08,PRO EDITION,PRO CONSUMER,8.407922461
1999-08-08,ENTERPRISE,ENTERPRISE ADMIN,13.903076275
1999-08-08,ENTERPRISE,ENTERPRISE DEVELOPER,18.537435033
1999-08-08,ENTERPRISE,ENTERPRISE COLLABORATOR,9.268717517
1999-08-08,ENTERPRISE,ENTERPRISE CONSUMER,4.634358758
1999-08-09,PRO EDITION,PRO ADMIN,10.759513274
1999-08-09,PRO EDITION,PRO DEVELOPER,17.932522124
1999-08-09,PRO EDITION,PRO CONSUMER,7.17300885
1999-08-09,ENTERPRISE,ENTERPRISE ADMIN,11.861061947
1999-08-09,ENTERPRISE,ENTERPRISE DEVELOPER,15.814749263
1999-08-09,ENTERPRISE,ENTERPRISE COLLABORATOR,7.907374631
1999-08-09,ENTERPRISE,ENTERPRISE CONSUMER,3.953687316
1999-08-10,PRO EDITION,PRO ADMIN,26.879077118
1999-08-10,PRO EDITION,PRO DEVELOPER,44.798461863
1999-08-10,PRO EDITION,PRO CONSUMER,17.919384745
1999-08-10,ENTERPRISE,ENTERPRISE ADMIN,29.630931311
1999-08-10,ENTERPRISE,ENTERPRISE DEVELOPER,39.507908414
1999-08-10,ENTERPRISE,ENTERPRISE COLLABORATOR,19.753954207
1999-08-10,ENTERPRISE,ENTERPRISE CONSUMER,9.876977104
1999-08-11,PRO EDITION,PRO ADMIN,28.731447535
1999-08-11,PRO EDITION,PRO DEVELOPER,47.885745891
1999-08-11,PRO EDITION,PRO CONSUMER,19.154298357
1999-08-11,ENTERPRISE,ENTERPRISE ADMIN,31.672945638
1999-08-11,ENTERPRISE,ENTERPRISE DEVELOPER,42.230594185
1999-08-11,ENTERPRISE,ENTERPRISE COLLABORATOR,21.115297092
1999-08-11,ENTERPRISE,ENTERPRISE CONSUMER,10.557648546
1999-08-12,PRO EDITION,PRO ADMIN,33.697376738
1999-08-12,PRO EDITION,PRO DEVELOPER,56.162294564
1999-08-12,PRO EDITION,PRO CONSUMER,22.464917826
1999-08-12,ENTERPRISE,ENTERPRISE ADMIN,37.147281922
1999-08-12,ENTERPRISE,ENTERPRISE DEVELOPER,49.529709229
1999-08-12,ENTERPRISE,ENTERPRISE COLLABORATOR,24.764854614
1999-08-12,ENTERPRISE,ENTERPRISE CONSUMER,12.382427307
1999-08-13,PRO EDITION,PRO ADMIN,22.425505689
1999-08-13,PRO EDITION,PRO DEVELOPER,37.375842815
1999-08-13,PRO EDITION,PRO CONSUMER,14.950337126
1999-08-13,ENTERPRISE,ENTERPRISE ADMIN,24.721407501
1999-08-13,ENTERPRISE,ENTERPRISE DEVELOPER,32.961876668
1999-08-13,ENTERPRISE,ENTERPRISE COLLABORATOR,16.480938334
1999-08-13,ENTERPRISE,ENTERPRISE CONSUMER,8.240469167
1999-08-14,PRO EDITION,PRO ADMIN,8.591845765
1999-08-14,PRO EDITION,PRO DEVELOPER,14.319742941
1999-08-14,PRO EDITION,PRO CONSUMER,5.727897177
1999-08-14,ENTERPRISE,ENTERPRISE ADMIN,9.471470712
1999-08-14,ENTERPRISE,ENTERPRISE DEVELOPER,12.628627616
1999-08-14,ENTERPRISE,ENTERPRISE COLLABORATOR,6.314313808
1999-08-14,ENTERPRISE,ENTERPRISE CONSUMER,3.157156904
1999-08-15,PRO EDITION,PRO ADMIN,24.356700379
1999-08-15,PRO EDITION,PRO DEVELOPER,40.594500632
1999-08-15,PRO EDITION,PRO CONSUMER,16.237800253
1999-08-15,ENTERPRISE,ENTERPRISE ADMIN,26.850316056
1999-08-15,ENTERPRISE,ENTERPRISE DEVELOPER,35.800421408
1999-08-15,ENTERPRISE,ENTERPRISE COLLABORATOR,17.900210704
1999-08-15,ENTERPRISE,ENTERPRISE CONSUMER,8.950105352
1999-08-16,PRO EDITION,PRO ADMIN,1.182364096
1999-08-16,PRO EDITION,PRO DEVELOPER,1.970606827
1999-08-16,PRO EDITION,PRO CONSUMER,0.7882427307
1999-08-16,ENTERPRISE,ENTERPRISE ADMIN,1.303413401
1999-08-16,ENTERPRISE,ENTERPRISE DEVELOPER,1.737884534
1999-08-16,ENTERPRISE,ENTERPRISE COLLABORATOR,0.8689422672
1999-08-16,ENTERPRISE,ENTERPRISE CONSUMER,0.4344711336
1999-08-17,PRO EDITION,PRO ADMIN,23.726106195
1999-08-17,PRO EDITION,PRO DEVELOPER,39.543510324
1999-08-17,PRO EDITION,PRO CONSUMER,15.81740413
1999-08-17,ENTERPRISE,ENTERPRISE ADMIN,26.155162242
1999-08-17,ENTERPRISE,ENTERPRISE DEVELOPER,34.873549656
1999-08-17,ENTERPRISE,ENTERPRISE COLLABORATOR,17.436774828
1999-08-17,ENTERPRISE,ENTERPRISE CONSUMER,8.718387414
1999-08-18,PRO EDITION,PRO ADMIN,11.193046776
1999-08-18,PRO EDITION,PRO DEVELOPER,18.65507796
1999-08-18,PRO EDITION,PRO CONSUMER,7.462031184
1999-08-18,ENTERPRISE,ENTERPRISE ADMIN,12.338980194
1999-08-18,ENTERPRISE,ENTERPRISE DEVELOPER,16.451973592
1999-08-18,ENTERPRISE,ENTERPRISE COLLABORATOR,8.225986796
1999-08-18,ENTERPRISE,ENTERPRISE CONSUMER,4.112993398
1999-08-19,PRO EDITION,PRO ADMIN,30.741466498
1999-08-19,PRO EDITION,PRO DEVELOPER,51.235777497
1999-08-19,PRO EDITION,PRO CONSUMER,20.494310999
1999-08-19,ENTERPRISE,ENTERPRISE ADMIN,33.88874842
1999-08-19,ENTERPRISE,ENTERPRISE DEVELOPER,45.184997893
1999-08-19,ENTERPRISE,ENTERPRISE COLLABORATOR,22.592498946
1999-08-19,ENTERPRISE,ENTERPRISE CONSUMER,11.296249473
1999-08-20,PRO EDITION,PRO ADMIN,37.835651075
1999-08-20,PRO EDITION,PRO DEVELOPER,63.059418458
1999-08-20,PRO EDITION,PRO CONSUMER,25.223767383
1999-08-20,ENTERPRISE,ENTERPRISE ADMIN,41.709228824
1999-08-20,ENTERPRISE,ENTERPRISE DEVELOPER,55.612305099
1999-08-20,ENTERPRISE,ENTERPRISE COLLABORATOR,27.80615255
1999-08-20,ENTERPRISE,ENTERPRISE CONSUMER,13.903076275
1999-08-21,PRO EDITION,PRO ADMIN,3.822977244
1999-08-21,PRO EDITION,PRO DEVELOPER,6.37162874
1999-08-21,PRO EDITION,PRO CONSUMER,2.548651496
1999-08-21,ENTERPRISE,ENTERPRISE ADMIN,4.214369996
1999-08-21,ENTERPRISE,ENTERPRISE DEVELOPER,5.619159994
1999-08-21,ENTERPRISE,ENTERPRISE COLLABORATOR,2.809579997
1999-08-21,ENTERPRISE,ENTERPRISE CONSUMER,1.404789999
1999-08-22,PRO EDITION,PRO ADMIN,18.523704172
1999-08-22,PRO EDITION,PRO DEVELOPER,30.872840287
1999-08-22,PRO EDITION,PRO CONSUMER,12.349136115
1999-08-22,ENTERPRISE,ENTERPRISE ADMIN,20.420143279
1999-08-22,ENTERPRISE,ENTERPRISE DEVELOPER,27.226857705
1999-08-22,ENTERPRISE,ENTERPRISE COLLABORATOR,13.613428852
1999-08-22,ENTERPRISE,ENTERPRISE CONSUMER,6.806714426
1999-08-23,PRO EDITION,PRO ADMIN,32.593836915
1999-08-23,PRO EDITION,PRO DEVELOPER,54.323061525
1999-08-23,PRO EDITION,PRO CONSUMER,21.72922461
1999-08-23,ENTERPRISE,ENTERPRISE ADMIN,35.930762748
1999-08-23,ENTERPRISE,ENTERPRISE DEVELOPER,47.907683663
1999-08-23,ENTERPRISE,ENTERPRISE COLLABORATOR,23.953841832
1999-08-23,ENTERPRISE,ENTERPRISE CONSUMER,11.976920916
1999-08-24,PRO EDITION,PRO ADMIN,15.686030341
1999-08-24,PRO EDITION,PRO DEVELOPER,26.143383902
1999-08-24,PRO EDITION,PRO CONSUMER,10.457353561
1999-08-24,ENTERPRISE,ENTERPRISE ADMIN,17.291951117
1999-08-24,ENTERPRISE,ENTERPRISE DEVELOPER,23.055934822
1999-08-24,ENTERPRISE,ENTERPRISE COLLABORATOR,11.527967411
1999-08-24,ENTERPRISE,ENTERPRISE CONSUMER,5.763983706
1999-08-25,PRO EDITION,PRO ADMIN,1.891782554
1999-08-25,PRO EDITION,PRO DEVELOPER,3.152970923
1999-08-25,PRO EDITION,PRO CONSUMER,1.261188369
1999-08-25,ENTERPRISE,ENTERPRISE ADMIN,2.085461441
1999-08-25,ENTERPRISE,ENTERPRISE DEVELOPER,2.780615255
1999-08-25,ENTERPRISE,ENTERPRISE COLLABORATOR,1.390307627
1999-08-25,ENTERPRISE,ENTERPRISE CONSUMER,0.6951538137
1999-08-26,PRO EDITION,PRO ADMIN,17.06545512
1999-08-26,PRO EDITION,PRO DEVELOPER,28.4424252
1999-08-26,PRO EDITION,PRO CONSUMER,11.37697008
1999-08-26,ENTERPRISE,ENTERPRISE ADMIN,18.812600084
1999-08-26,ENTERPRISE,ENTERPRISE DEVELOPER,25.083466779
1999-08-26,ENTERPRISE,ENTERPRISE COLLABORATOR,12.54173339
1999-08-26,ENTERPRISE,ENTERPRISE CONSUMER,6.270866695
1999-08-27,PRO EDITION,PRO ADMIN,9.734797724
1999-08-27,PRO EDITION,PRO DEVELOPER,16.224662874
1999-08-27,PRO EDITION,PRO CONSUMER,6.48986515
1999-08-27,ENTERPRISE,ENTERPRISE ADMIN,10.731437
1999-08-27,ENTERPRISE,ENTERPRISE DEVELOPER,14.308582666
1999-08-27,ENTERPRISE,ENTERPRISE COLLABORATOR,7.154291333
1999-08-27,ENTERPRISE,ENTERPRISE CONSUMER,3.577145667
1999-08-28,PRO EDITION,PRO ADMIN,32.278539823
1999-08-28,PRO EDITION,PRO DEVELOPER,53.797566372
1999-08-28,PRO EDITION,PRO CONSUMER,21.519026549
1999-08-28,ENTERPRISE,ENTERPRISE ADMIN,35.583185841
1999-08-28,ENTERPRISE,ENTERPRISE DEVELOPER,47.444247788
1999-08-28,ENTERPRISE,ENTERPRISE COLLABORATOR,23.722123894
1999-08-28,ENTERPRISE,ENTERPRISE CONSUMER,11.861061947
1999-08-29,PRO EDITION,PRO ADMIN,23.174336283
1999-08-29,PRO EDITION,PRO DEVELOPER,38.623893805
1999-08-29,PRO EDITION,PRO CONSUMER,15.449557522
1999-08-29,ENTERPRISE,ENTERPRISE ADMIN,25.546902655
1999-08-29,ENTERPRISE,ENTERPRISE DEVELOPER,34.062536873
1999-08-29,ENTERPRISE,ENTERPRISE COLLABORATOR,17.031268437
1999-08-29,ENTERPRISE,ENTERPRISE CONSUMER,8.515634218
1999-08-30,PRO EDITION,PRO ADMIN,27.549083439
1999-08-30,PRO EDITION,PRO DEVELOPER,45.915139064
1999-08-30,PRO EDITION,PRO CONSUMER,18.366055626
1999-08-30,ENTERPRISE,ENTERPRISE ADMIN,30.369532238
1999-08-30,ENTERPRISE,ENTERPRISE DEVELOPER,40.49270965
1999-08-30,ENTERPRISE,ENTERPRISE COLLABORATOR,20.246354825
1999-08-30,ENTERPRISE,ENTERPRISE CONSUMER,10.123177413
1999-08-31,PRO EDITION,PRO ADMIN,8.237136536
1999-08-31,PRO EDITION,PRO DEVELOPER,13.728560893
1999-08-31,PRO EDITION,PRO CONSUMER,5.491424357
1999-08-31,ENTERPRISE,ENTERPRISE ADMIN,9.080446692
1999-08-31,ENTERPRISE,ENTERPRISE DEVELOPER,12.107262256
1999-08-31,ENTERPRISE,ENTERPRISE COLLABORATOR,6.053631128
1999-08-31,ENTERPRISE,ENTERPRISE CONSUMER,3.026815564
1999-09-01,PRO EDITION,PRO ADMIN,28.954005121
1999-09-01,PRO EDITION,PRO DEVELOPER,48.256675201
1999-09-01,PRO EDITION,PRO CONSUMER,19.30267008
1999-09-01,ENTERPRISE,ENTERPRISE ADMIN,27.59442575
1999-09-01,ENTERPRISE,ENTERPRISE DEVELOPER,36.792567666
1999-09-01,ENTERPRISE,ENTERPRISE COLLABORATOR,18.396283833
1999-09-01,ENTERPRISE,ENTERPRISE CONSUMER,9.198141917
1999-09-02,PRO EDITION,PRO ADMIN,4.10113387
1999-09-02,PRO EDITION,PRO DEVELOPER,6.835223116
1999-09-02,PRO EDITION,PRO CONSUMER,2.734089247
1999-09-02,ENTERPRISE,ENTERPRISE ADMIN,3.908558888
1999-09-02,ENTERPRISE,ENTERPRISE DEVELOPER,5.211411851
1999-09-02,ENTERPRISE,ENTERPRISE COLLABORATOR,2.605705925
1999-09-02,ENTERPRISE,ENTERPRISE CONSUMER,1.302852963
1999-09-03,PRO EDITION,PRO ADMIN,7.833165691
1999-09-03,PRO EDITION,PRO DEVELOPER,13.055276152
1999-09-03,PRO EDITION,PRO CONSUMER,5.222110461
1999-09-03,ENTERPRISE,ENTERPRISE ADMIN,7.465347476
1999-09-03,ENTERPRISE,ENTERPRISE DEVELOPER,9.953796635
1999-09-03,ENTERPRISE,ENTERPRISE COLLABORATOR,4.976898317
1999-09-03,ENTERPRISE,ENTERPRISE CONSUMER,2.488449159
1999-09-04,PRO EDITION,PRO ADMIN,8.079233723
1999-09-04,PRO EDITION,PRO DEVELOPER,13.465389539
1999-09-04,PRO EDITION,PRO CONSUMER,5.386155816
1999-09-04,ENTERPRISE,ENTERPRISE ADMIN,7.69986101
1999-09-04,ENTERPRISE,ENTERPRISE DEVELOPER,10.266481346
1999-09-04,ENTERPRISE,ENTERPRISE COLLABORATOR,5.133240673
1999-09-04,ENTERPRISE,ENTERPRISE CONSUMER,2.566620337
1999-09-05,PRO EDITION,PRO ADMIN,1.435396854
1999-09-05,PRO EDITION,PRO DEVELOPER,2.392328091
1999-09-05,PRO EDITION,PRO CONSUMER,0.9569312363
1999-09-05,ENTERPRISE,ENTERPRISE ADMIN,1.367995611
1999-09-05,ENTERPRISE,ENTERPRISE DEVELOPER,1.823994148
1999-09-05,ENTERPRISE,ENTERPRISE COLLABORATOR,0.9119970739
1999-09-05,ENTERPRISE,ENTERPRISE CONSUMER,0.4559985369
1999-09-06,PRO EDITION,PRO ADMIN,37.48436357
1999-09-06,PRO EDITION,PRO DEVELOPER,62.473939283
1999-09-06,PRO EDITION,PRO CONSUMER,24.989575713
1999-09-06,ENTERPRISE,ENTERPRISE ADMIN,35.724228237
1999-09-06,ENTERPRISE,ENTERPRISE DEVELOPER,47.632304316
1999-09-06,ENTERPRISE,ENTERPRISE COLLABORATOR,23.816152158
1999-09-06,ENTERPRISE,ENTERPRISE CONSUMER,11.908076079
1999-09-07,PRO EDITION,PRO ADMIN,36.787170812
1999-09-07,PRO EDITION,PRO DEVELOPER,61.311951353
1999-09-07,PRO EDITION,PRO CONSUMER,24.524780541
1999-09-07,ENTERPRISE,ENTERPRISE ADMIN,35.059773226
1999-09-07,ENTERPRISE,ENTERPRISE DEVELOPER,46.746364301
1999-09-07,ENTERPRISE,ENTERPRISE COLLABORATOR,23.373182151
1999-09-07,ENTERPRISE,ENTERPRISE CONSUMER,11.686591075
1999-09-08,PRO EDITION,PRO ADMIN,17.265773592
1999-09-08,PRO EDITION,PRO DEVELOPER,28.77628932
1999-09-08,PRO EDITION,PRO CONSUMER,11.510515728
1999-09-08,ENTERPRISE,ENTERPRISE ADMIN,16.455032919
1999-09-08,ENTERPRISE,ENTERPRISE DEVELOPER,21.940043892
1999-09-08,ENTERPRISE,ENTERPRISE COLLABORATOR,10.970021946
1999-09-08,ENTERPRISE,ENTERPRISE CONSUMER,5.485010973
1999-09-09,PRO EDITION,PRO ADMIN,30.102322604
1999-09-09,PRO EDITION,PRO DEVELOPER,50.170537674
1999-09-09,PRO EDITION,PRO CONSUMER,20.068215069
1999-09-09,ENTERPRISE,ENTERPRISE ADMIN,28.688822238
1999-09-09,ENTERPRISE,ENTERPRISE DEVELOPER,38.251762985
1999-09-09,ENTERPRISE,ENTERPRISE COLLABORATOR,19.125881492
1999-09-09,ENTERPRISE,ENTERPRISE CONSUMER,9.562940746
1999-09-10,PRO EDITION,PRO ADMIN,36.869193489
1999-09-10,PRO EDITION,PRO DEVELOPER,61.448655816
1999-09-10,PRO EDITION,PRO CONSUMER,24.579462326
1999-09-10,ENTERPRISE,ENTERPRISE ADMIN,35.137944404
1999-09-10,ENTERPRISE,ENTERPRISE DEVELOPER,46.850592538
1999-09-10,ENTERPRISE,ENTERPRISE COLLABORATOR,23.425296269
1999-09-10,ENTERPRISE,ENTERPRISE CONSUMER,11.712648135
1999-09-11,PRO EDITION,PRO ADMIN,26.206245428
1999-09-11,PRO EDITION,PRO DEVELOPER,43.677075713
1999-09-11,PRO EDITION,PRO CONSUMER,17.470830285
1999-09-11,ENTERPRISE,ENTERPRISE ADMIN,24.975691295
1999-09-11,ENTERPRISE,ENTERPRISE DEVELOPER,33.300921726
1999-09-11,ENTERPRISE,ENTERPRISE COLLABORATOR,16.650460863
1999-09-11,ENTERPRISE,ENTERPRISE CONSUMER,8.325230432
1999-09-12,PRO EDITION,PRO ADMIN,29.036027798
1999-09-12,PRO EDITION,PRO DEVELOPER,48.393379663
1999-09-12,PRO EDITION,PRO CONSUMER,19.357351865
1999-09-12,ENTERPRISE,ENTERPRISE ADMIN,27.672596928
1999-09-12,ENTERPRISE,ENTERPRISE DEVELOPER,36.896795903
1999-09-12,ENTERPRISE,ENTERPRISE COLLABORATOR,18.448397952
1999-09-12,ENTERPRISE,ENTERPRISE CONSUMER,9.224198976
1999-09-13,PRO EDITION,PRO ADMIN,22.720281639
1999-09-13,PRO EDITION,PRO DEVELOPER,37.867136064
1999-09-13,PRO EDITION,PRO CONSUMER,15.146854426
1999-09-13,ENTERPRISE,ENTERPRISE ADMIN,21.65341624
1999-09-13,ENTERPRISE,ENTERPRISE DEVELOPER,28.871221653
1999-09-13,ENTERPRISE,ENTERPRISE COLLABORATOR,14.435610827
1999-09-13,ENTERPRISE,ENTERPRISE CONSUMER,7.217805413
1999-09-14,PRO EDITION,PRO ADMIN,6.684848208
1999-09-14,PRO EDITION,PRO DEVELOPER,11.14141368
1999-09-14,PRO EDITION,PRO CONSUMER,4.456565472
1999-09-14,ENTERPRISE,ENTERPRISE ADMIN,6.370950988
1999-09-14,ENTERPRISE,ENTERPRISE DEVELOPER,8.494601317
1999-09-14,ENTERPRISE,ENTERPRISE COLLABORATOR,4.247300658
1999-09-14,ENTERPRISE,ENTERPRISE CONSUMER,2.123650329
1999-09-15,PRO EDITION,PRO ADMIN,6.069678127
1999-09-15,PRO EDITION,PRO DEVELOPER,10.116130212
1999-09-15,PRO EDITION,PRO CONSUMER,4.046452085
1999-09-15,ENTERPRISE,ENTERPRISE ADMIN,5.784667154
1999-09-15,ENTERPRISE,ENTERPRISE DEVELOPER,7.712889539
1999-09-15,ENTERPRISE,ENTERPRISE COLLABORATOR,3.85644477
1999-09-15,ENTERPRISE,ENTERPRISE CONSUMER,1.928222385
1999-09-16,PRO EDITION,PRO ADMIN,22.392190929
1999-09-16,PRO EDITION,PRO DEVELOPER,37.320318215
1999-09-16,PRO EDITION,PRO CONSUMER,14.928127286
1999-09-16,ENTERPRISE,ENTERPRISE ADMIN,21.340731529
1999-09-16,ENTERPRISE,ENTERPRISE DEVELOPER,28.454308705
1999-09-16,ENTERPRISE,ENTERPRISE COLLABORATOR,14.227154353
1999-09-16,ENTERPRISE,ENTERPRISE CONSUMER,7.113577176
1999-09-17,PRO EDITION,PRO ADMIN,19.644431236
1999-09-17,PRO EDITION,PRO DEVELOPER,32.740718727
1999-09-17,PRO EDITION,PRO CONSUMER,13.096287491
1999-09-17,ENTERPRISE,ENTERPRISE ADMIN,18.721997074
1999-09-17,ENTERPRISE,ENTERPRISE DEVELOPER,24.962662765
1999-09-17,ENTERPRISE,ENTERPRISE COLLABORATOR,12.481331383
1999-09-17,ENTERPRISE,ENTERPRISE CONSUMER,6.240665691
1999-09-18,PRO EDITION,PRO ADMIN,1.558430871
1999-09-18,PRO EDITION,PRO DEVELOPER,2.597384784
1999-09-18,PRO EDITION,PRO CONSUMER,1.038953914
1999-09-18,ENTERPRISE,ENTERPRISE ADMIN,1.485252377
1999-09-18,ENTERPRISE,ENTERPRISE DEVELOPER,1.980336503
1999-09-18,ENTERPRISE,ENTERPRISE COLLABORATOR,0.9901682516
1999-09-18,ENTERPRISE,ENTERPRISE CONSUMER,0.4950841258
1999-09-19,PRO EDITION,PRO ADMIN,35.59784199
1999-09-19,PRO EDITION,PRO DEVELOPER,59.32973665
1999-09-19,PRO EDITION,PRO CONSUMER,23.73189466
1999-09-19,ENTERPRISE,ENTERPRISE ADMIN,33.926291149
1999-09-19,ENTERPRISE,ENTERPRISE DEVELOPER,45.235054865
1999-09-19,ENTERPRISE,ENTERPRISE COLLABORATOR,22.617527432
1999-09-19,ENTERPRISE,ENTERPRISE CONSUMER,11.308763716
1999-09-20,PRO EDITION,PRO ADMIN,11.319129481
1999-09-20,PRO EDITION,PRO DEVELOPER,18.865215801
1999-09-20,PRO EDITION,PRO CONSUMER,7.54608632
1999-09-20,ENTERPRISE,ENTERPRISE ADMIN,10.787622531
1999-09-20,ENTERPRISE,ENTERPRISE DEVELOPER,14.383496708
1999-09-20,ENTERPRISE,ENTERPRISE COLLABORATOR,7.191748354
1999-09-20,ENTERPRISE,ENTERPRISE CONSUMER,3.595874177
1999-09-21,PRO EDITION,PRO ADMIN,28.379846379
1999-09-21,PRO EDITION,PRO DEVELOPER,47.299743965
1999-09-21,PRO EDITION,PRO CONSUMER,18.919897586
1999-09-21,ENTERPRISE,ENTERPRISE ADMIN,27.047227505
1999-09-21,ENTERPRISE,ENTERPRISE DEVELOPER,36.062970007
1999-09-21,ENTERPRISE,ENTERPRISE COLLABORATOR,18.031485004
1999-09-21,ENTERPRISE,ENTERPRISE CONSUMER,9.015742502
1999-09-22,PRO EDITION,PRO ADMIN,10.252834674
1999-09-22,PRO EDITION,PRO DEVELOPER,17.088057791
1999-09-22,PRO EDITION,PRO CONSUMER,6.835223116
1999-09-22,ENTERPRISE,ENTERPRISE ADMIN,9.77139722
1999-09-22,ENTERPRISE,ENTERPRISE DEVELOPER,13.028529627
1999-09-22,ENTERPRISE,ENTERPRISE COLLABORATOR,6.514264813
1999-09-22,ENTERPRISE,ENTERPRISE CONSUMER,3.257132407
1999-09-23,PRO EDITION,PRO ADMIN,38.591669715
1999-09-23,PRO EDITION,PRO DEVELOPER,64.319449525
1999-09-23,PRO EDITION,PRO CONSUMER,25.72777981
1999-09-23,ENTERPRISE,ENTERPRISE ADMIN,36.779539137
1999-09-23,ENTERPRISE,ENTERPRISE DEVELOPER,49.039385516
1999-09-23,ENTERPRISE,ENTERPRISE COLLABORATOR,24.519692758
1999-09-23,ENTERPRISE,ENTERPRISE CONSUMER,12.259846379
1999-09-24,PRO EDITION,PRO ADMIN,9.555641917
1999-09-24,PRO EDITION,PRO DEVELOPER,15.926069861
1999-09-24,PRO EDITION,PRO CONSUMER,6.370427944
1999-09-24,ENTERPRISE,ENTERPRISE ADMIN,9.106942209
